review_id	sentiment	label_id	input_ids	review_body	date
3860	1	2	[0, 100, 269, 657, 42, 299, 4, 24, 1326, 372, 223, 10, 909, 326, 895, 1512, 3235, 14, 939, 3568, 7, 173, 4, 5, 5397, 1902, 1326, 269, 2579, 4, 5, 129, 34784, 32, 14, 24, 18, 10, 828, 11708, 1437, 98, 939, 33, 7, 3568, 10, 6013, 223, 24, 8, 24, 18, 10, 410, 1810, 4, 24, 1326, 2051, 21222, 11, 50, 7209, 66, 19, 10844, 13, 10, 55, 9881, 356, 4, 939, 1017, 5940, 42, 299, 1437, 941, 114, 47, 64, 120, 24, 15, 1392, 4, 1256, 1528, 7, 1836, 4, 939, 437, 195, 108, 306, 17809, 1437, 5962, 2697, 1437, 8, 10, 2107, 740, 8, 5, 1836, 204, 299, 2564, 162, 15481, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really love this top. it looks great under a black tahari suit that i wear to work. the neckline looks really nice. the only negatives are that it's a bit sheer  so i have to wear a tank under it and it's a little wide. it looks fine tucked in or hanging out with jeans for a more casual look. i'd recommend this top  especially if you can get it on sale. pretty true to size. i'm 5'4''  120 pounds  and a 32 c and the size 4 top fit me nicely.	2023-04-23T16:16:29Z
3324	1	2	[0, 100, 1064, 11, 657, 19, 209, 30197, 9304, 359, 78, 3584, 10, 1836, 1105, 53, 5426, 14, 51, 109, 422, 1528, 7, 1836, 98, 939, 11024, 13, 10, 389, 4, 939, 2333, 3568, 41, 290, 12, 698, 16259, 1836, 4, 1437, 1437, 1437, 939, 524, 98, 1372, 19, 209, 1855, 10968, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I fell in love with these cropped pants & first purchased a size 31 but realized that they do run true to size so i exchanged for a 30. i usually wear an 8-10 pant size.    i am so happy with these chinos!	2023-04-23T16:16:29Z
6963	0	1	[0, 30048, 1437, 5, 23204, 16, 269, 2721, 734, 118, 2333, 907, 10, 650, 11, 6215, 13657, 1437, 8, 42, 2551, 7, 422, 15, 5, 2735, 526, 4, 24, 947, 10431, 3416, 131, 29, 1256, 765, 1437, 53, 5, 696, 939, 33, 16, 14, 5, 21764, 32, 203, 10941, 11, 621, 87, 15, 5, 3092, 11, 5, 3493, 4, 24, 1326, 101, 939, 947, 10431, 3416, 131, 119, 2498, 10, 155, 73, 306, 24150, 6399, 4, 202, 8997, 114, 939, 947, 10431, 3416, 131, 119, 164, 7, 489, 24, 1437, 142, 24, 16, 269, 10, 9869, 299, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Honestly  the sweater is really beautiful...i usually buy a small in retailer tops  and this seemed to run on the smaller side. it&#39;s pretty short  but the issue i have is that the sleeves are much shorter in person than on the models in the pictures. it looks like i&#39;m wearing a 3/4 sleeve shirt. still deciding if i&#39;m going to keep it  because it is really a lovely top.	2023-04-23T16:16:29Z
17574	-1	0	[0, 713, 3588, 269, 21, 1307, 1437, 8, 45, 23, 70, 34203, 4, 939, 218, 75, 216, 141, 51, 300, 24, 7, 356, 205, 15, 5, 1421, 11, 5, 2170, 4, 1468, 21, 2579, 8, 3793, 1437, 53, 939, 269, 218, 75, 192, 141, 1268, 115, 356, 205, 11, 42, 1437, 117, 948, 99, 110, 809, 3989, 16, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress really was huge  and not at all flattering. i don't know how they got it to look good on the model in the picture. material was nice and soft  but i really don't see how anyone could look good in this  no matter what your body shape is.	2023-04-23T16:16:29Z
12136	0	1	[0, 100, 437, 45, 203, 13, 181, 261, 611, 366, 1437, 53, 42, 65, 1415, 2216, 4, 24, 16, 7174, 1437, 761, 9, 10, 1299, 1468, 111, 14, 21, 421, 111, 53, 939, 21, 3911, 7, 465, 24, 21, 10941, 23, 13977, 87, 141, 24, 2092, 804, 1437, 1437, 8, 24, 21, 1810, 41893, 4, 5, 8089, 58, 55, 21677, 8, 5, 1521, 21, 2829, 160, 1312, 7328, 1893, 4, 5, 326, 7363, 42041, 21, 7992, 8, 24, 17414, 4, 24, 21, 10, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm not much for ponchos  but this one looked unique. it is thin  kind of a felt material - that was expected - but i was surprised to find it was shorter at waist than how it appears online   and it was wide horizontally. the colors were more muted and the design was slightly off center unlike pic. the turtleneck was thick and itchy. it was a return.	2023-04-23T16:16:29Z
7373	-1	0	[0, 19897, 5314, 19, 1065, 1551, 4, 209, 32, 1602, 4940, 1593, 4, 51, 32, 45, 290, 4, 245, 1430, 4, 51, 32, 182, 239, 1430, 1437, 98, 203, 14, 939, 46405, 190, 860, 106, 15, 734, 627, 3195, 16, 3999, 205, 1169, 1437, 24, 1326, 101, 10, 6162, 2084, 6873, 18, 3195, 50, 95, 45, 10, 1318, 21288, 4, 114, 47, 101, 239, 1430, 1437, 47, 429, 101, 106, 4, 939, 64, 75, 1129, 15, 2564, 7586, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Agree with above review. these are described totally wrong. they are not 8.5 rise. they are very high rise  so much that i didnt even try them on...the color isnt good either  it looks like a cheap levi's color or just not a quality denim. if you like high rise  you might like them. i can't comment on fit..	2023-04-23T16:16:29Z
2908	0	1	[0, 713, 3588, 1415, 101, 402, 939, 74, 3568, 8, 38676, 90, 13, 107, 4, 9574, 24, 21, 7082, 11, 5, 2127, 147, 24, 197, 311, 3989, 8, 21, 3229, 11, 643, 4, 5, 28072, 2463, 16, 5784, 650, 8, 45, 2425, 13, 2671, 7050, 196, 390, 4, 150, 5, 10199, 16, 2721, 1437, 1374, 5, 3588, 222, 45, 356, 101, 203, 4, 5779, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress looked like something i would wear and covet for years. unfortunately it was loose in the places where it should show shape and was tight in others. the bodice is incredibly small and not meant for bigger chested women. while the fabric is beautiful  overall the dress did not look like much. disappointed.	2023-04-23T16:16:29Z
14472	0	1	[0, 100, 3668, 2638, 209, 9304, 5, 78, 484, 498, 939, 5328, 106, 4, 5, 2564, 16, 34203, 1437, 51, 32, 10, 1969, 251, 5933, 1437, 8, 5, 8089, 32, 5835, 4, 71, 484, 15033, 1437, 24, 21, 86, 7, 10397, 106, 8, 939, 1432, 5, 9969, 1286, 7, 10397, 19, 2569, 514, 8, 516, 3841, 4, 939, 21, 3225, 27807, 19, 5, 1280, 14, 209, 9304, 28704, 11, 2564, 8, 5933, 8, 5, 8089, 2075, 561, 4, 71, 10, 8787, 6440, 154, 1852, 1437, 939, 21, 441, 7, 6921, 66, 5, 1468, 8, 7057, 203, 9, 5, 5933, 8, 2564, 10306, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I absolutely loved these pants the first several times i wore them. the fit is flattering  they are a perfect long length  and the colors are stunning. after several wears  it was time to wash them and i followed the directions provided to wash with cold water and line dry. i was initially horrified with the amount that these pants shrunk in fit and length and the colors ran together. after a lengthy ironing session  i was able to smooth out the material and restore much of the length and fit bu	2023-04-23T16:16:29Z
10839	1	2	[0, 32523, 657, 42, 11, 2440, 4, 5, 847, 8, 2564, 32, 3041, 219, 150, 202, 519, 10, 34203, 3989, 4, 5, 8089, 8, 6184, 32, 6030, 15, 2441, 111, 11577, 8, 4066, 4, 5, 3318, 760, 16, 10, 1256, 4617, 2455, 5, 299, 7, 619, 10, 410, 3588, 219, 4, 182, 1372, 19, 42, 2229, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Absolutely love this in blue. the cut and fit are flowy while still having a flattering shape. the colors and pattern are accurate on screen - vibrant and rich. the tie front is a pretty detail allowing the top to feel a little dressy. very happy with this purchase!	2023-04-23T16:16:29Z
14917	0	1	[0, 100, 2740, 42, 11, 5, 2440, 1437, 24, 18, 10, 2721, 13686, 9, 2440, 4, 657, 5, 22990, 62, 4617, 11, 5, 124, 1437, 53, 5, 1836, 650, 21, 95, 765, 8, 182, 1810, 4, 939, 1346, 24, 16, 10, 7021, 299, 1437, 53, 42, 21, 45, 34203, 15, 162, 4, 939, 437, 765, 13332, 15346, 1437, 2631, 12, 417, 1437, 195, 108, 246, 1437, 10529, 23246, 4, 1437, 939, 437, 686, 24, 74, 28, 11962, 15, 10, 182, 7174, 621, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this in the blue  it's a beautiful shade of blue. love the lace up detail in the back  but the size small was just short and very wide. i understand it is a swing top  but this was not flattering on me. i'm short waisted  34-d  5'3  125 lbs.  i'm sure it would be cute on a very thin person.	2023-04-23T16:16:29Z
7061	0	1	[0, 6785, 28, 2460, 35, 42, 16, 1307, 328, 939, 1415, 14598, 11, 127, 2340, 16273, 642, 4, 42, 21, 11, 1400, 1437, 32593, 1437, 5, 5, 4206, 1081, 15240, 661, 2449, 162, 4, 939, 67, 218, 75, 206, 5, 8089, 32, 25, 205, 11, 621, 111, 828, 22018, 4, 114, 24, 10698, 47, 1437, 24, 115, 28, 2579, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Just be prepared: this is huge! i looked hilarious in my normal 00p. this was in store  luckily  the the excellent personal stylist warned me. i also don't think the colors are as good in person - bit dull. if it fits you  it could be nice.	2023-04-23T16:16:29Z
10226	-1	0	[0, 100, 269, 6640, 5, 1521, 4, 2740, 10, 4761, 61, 21, 1307, 4, 67, 802, 939, 74, 45, 28, 441, 7, 17028, 24, 142, 9, 5, 1468, 480, 10, 828, 24, 17414, 4, 1835, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really liked the design. ordered a medium which was huge. also thought i would not be able to tolerate it because of the material -- a bit itchy. returned it.	2023-04-23T16:16:29Z
15234	-1	0	[0, 100, 2740, 42, 13454, 1135, 5, 425, 4, 5, 10199, 16, 182, 7174, 8, 5, 1318, 21, 2129, 4, 2579, 4286, 13, 10, 13454, 1437, 53, 1447, 11, 1318, 8, 923, 4, 24, 21, 1835, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this tee despite the price. the fabric is very thin and the quality was poor. nice concept for a tee  but failed in quality and value. it was returned.	2023-04-23T16:16:29Z
11775	1	2	[0, 7516, 141, 939, 657, 42, 3588, 328, 939, 21, 35554, 3911, 23, 5, 18632, 9, 5, 10199, 1437, 24, 16, 10, 4613, 619, 9, 13178, 8, 45, 14, 11424, 14, 13593, 7, 110, 10802, 4, 24, 10698, 101, 10, 3366, 734, 29225, 7, 1836, 734, 5638, 26970, 8, 2342, 32430, 734, 118, 64, 192, 42, 19, 29864, 10317, 8, 3988, 25, 157, 25, 19, 1559, 6255, 1536, 734, 627, 11550, 32, 39284, 4, 939, 524, 98, 1372, 939, 21, 1747, 441, 7, 29650, 65, 62, 25, 10, 671, 142, 24, 1088, 66, 4, 95, 657, 24, 328, 939, 67, 563, 7, 3568, 24, 11, 5, 1136, 19, 10, 1236, 12001, 8443, 4, 24, 16, 10, 2608, 21247, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Oh how i love this dress! i was pleasantly surprised at the texture of the fabric  it is a wonderful feel of cotton and not that poly that sticks to your fingers. it fits like a dream...true to size...romantic and flirty...i can see this with cowboy boots and hat as well as with evening sandals...the possibilities are limitless. i am so happy i was finally able to snag one up as a return because it sold out. just love it! i also plan to wear it in the fall with a jean jacket. it is a winter whit	2023-04-23T16:16:29Z
13983	1	2	[0, 597, 1641, 11, 657, 19, 42, 3588, 77, 939, 794, 24, 4, 2721, 1521, 8, 3041, 4, 1712, 24, 782, 41, 18983, 330, 9211, 1437, 142, 24, 16, 10, 192, 149, 4, 67, 24, 16, 10, 828, 3229, 15, 5, 7050, 2810, 4, 939, 2220, 75, 5328, 24, 648, 1437, 98, 55, 7, 283, 7586, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Fell in love with this dress when i saw it. beautiful design and flow. although it needs an underskirt  because it is a see through. also it is a bit tight on the chest section. i haven't wore it yet  so more to come..	2023-04-23T16:16:29Z
1362	0	1	[0, 713, 1237, 269, 380, 4, 939, 2333, 3568, 579, 50, 475, 98, 939, 300, 10, 650, 53, 939, 240, 5, 3023, 29, 11, 42, 299, 8, 24, 16, 1088, 66, 4, 939, 218, 75, 33, 10, 1400, 593, 30, 36, 9006, 41, 1946, 409, 43, 8, 939, 4157, 2746, 6738, 13, 2886, 328, 939, 40, 1169, 33, 7, 563, 10, 1805, 7, 5, 1400, 50, 860, 7, 2081, 13, 1836, 81, 5, 1028, 4, 939, 19639, 2396, 5, 650, 53, 24, 16, 269, 350, 380, 39574, 939, 657, 5, 2496, 600, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This runs really big. i usually wear s or m so i got a small but i need the xs in this top and it is sold out. i don't have a store close by (about an hour away) and i hate paying shipping for returns! i will either have to plan a trip to the store or try to exchange for size over the phone. i debated keeping the small but it is really too big .... i love the style though!	2023-04-23T16:16:29Z
15043	0	1	[0, 250, 1256, 3089, 11556, 53, 5, 11424, 8939, 10199, 817, 24, 5784, 3279, 8, 9800, 15, 71, 10, 150, 4, 56, 7, 671, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	A pretty blouse but the polyester fabric makes it incredibly warm and uncomfortable on after a while. had to return it.	2023-04-23T16:16:29Z
16816	-1	0	[0, 100, 33, 3584, 171, 14442, 31, 6215, 13, 21596, 8, 1061, 4, 1437, 42, 16, 5, 78, 86, 939, 33, 57, 5779, 19, 5, 1318, 4, 1437, 959, 1437, 5, 24150, 15, 42, 3588, 12256, 71, 10201, 62, 127, 16290, 979, 11, 5, 1692, 9, 10, 3312, 4, 1437, 5, 1836, 204, 2551, 7, 2564, 6683, 1437, 53, 5, 10199, 56, 117, 492, 4, 1437, 24, 21, 45, 14860, 3229, 11, 5, 11044, 25, 939, 524, 11689, 1836, 2631, 6621, 4, 1437, 13, 5, 425, 1437, 939, 421, 357, 4, 1437, 5, 3195, 8, 2496, 9, 5, 3588, 16, 12058, 1437, 98, 2532, 12926, 65, 1836, 62, 16, 5, 1948, 4, 479, 479, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I have purchased many dresses from retailer for weddings and events.  this is the first time i have been disappointed with the quality.  however  the sleeve on this dress ripped after lifting up my toddler son in the middle of a wedding.  the size 4 seemed to fit perfectly  but the fabric had no give.  it was not overly tight in the bust as i am bra size 34aa.  for the price  i expected better.  the color and style of the dress is gorgeous  so perhaps ordering one size up is the answer. . .	2023-04-23T16:16:29Z
16761	0	1	[0, 2847, 42, 16, 202, 10, 1256, 11962, 6399, 1437, 53, 127, 3023, 29, 16, 1716, 5, 910, 15315, 11, 5, 760, 8, 34, 13171, 15, 5, 2576, 760, 9, 6399, 4, 24, 630, 75, 2045, 7, 28, 31559, 1437, 95, 10, 430, 1732, 9, 5, 6399, 4, 939, 437, 10691, 7, 465, 66, 31, 643, 114, 51, 33, 5335, 5, 276, 6399, 25, 939, 33, 4, 202, 8997, 549, 7, 489, 50, 45, 4, 117, 55, 314, 11, 3023, 29, 7, 317, 277, 645, 8, 192, 99, 18, 62, 4, 939, 109, 2813, 24, 56, 5, 910, 15315, 11, 760, 1437, 25, 14, 16, 99, 2037, 127, 2295, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	So this is still a pretty cute shirt  but my xs is missing the ruffle in the front and has layers on the bottom front of shirt. it doesn't seem to be defective  just a different version of the shirt. i'm curious to find out from others if they have gotten the same shirt as i have. still deciding whether to keep or not. no more left in xs to place another order and see what's up. i do wish it had the ruffle in front  as that is what caught my eye.	2023-04-23T16:16:29Z
11209	-1	0	[0, 100, 1490, 10, 92, 18704, 198, 5, 130, 9869, 29986, 3089, 1222, 268, 35, 40711, 1437, 7621, 8, 18521, 29868, 4, 51, 32, 3793, 1437, 157, 12, 22605, 1437, 1256, 24248, 1033, 8, 182, 28173, 4, 42, 92, 1732, 16, 13116, 1468, 1437, 8, 4812, 12, 22605, 4, 45, 567, 11, 4716, 1459, 16, 10, 936, 8, 24, 189, 2564, 643, 357, 1437, 53, 24, 16, 350, 455, 420, 5, 760, 4, 19, 5, 13116, 3183, 1437, 42, 16, 10, 1099, 2564, 4, 6770, 8, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I built a new wardrobe around the three lovely velvet blazers: moss  copper and burgundy. they are soft  well-fitting  pretty linings and very satisfactory. this new version is stiff material  and ill-fitting. not coming in petite is a problem and it may fit others better  but it is too full across the front. with the stiff materials  this is a bad fit. disappointing and going back.	2023-04-23T16:16:29Z
14361	1	2	[0, 4528, 32, 3793, 1437, 11052, 4122, 1437, 8, 2422, 3473, 1437, 5, 2564, 16, 182, 34203, 1437, 941, 19, 26163, 5856, 4, 2721, 6184, 8, 8089, 1437, 2564, 101, 10, 19015, 4, 959, 1437, 9574, 1437, 51, 1299, 101, 181, 267, 9304, 1437, 939, 216, 51, 32, 4105, 9304, 1437, 53, 51, 58, 1256, 192, 12, 11672, 4, 13, 5, 425, 1437, 939, 1276, 7, 671, 8, 2067, 13, 801, 1392, 734, 1437, 1437, 27778, 939, 956, 8872, 25, 51, 32, 251, 114, 47, 2333, 120, 4716, 1459, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These are soft  silky  and super comfortable  the fit is very flattering  especially with muscular legs. beautiful pattern and colors  fit like a glove. however  unfortunately  they felt like pj pants  i know they are beach pants  but they were pretty see-through. for the price  i decided to return and wait for potential sale...   ps i needed heels as they are long if you usually get petite.	2023-04-23T16:16:29Z
16966	1	2	[0, 713, 8443, 16, 98, 3473, 8, 239, 1318, 10199, 4, 939, 657, 5, 3195, 8, 2496, 8, 29521, 6601, 9, 95, 5336, 24, 15, 4, 5, 129, 631, 14, 939, 938, 75, 2198, 10028, 19, 16, 14, 24, 16, 10, 410, 828, 35156, 198, 5, 28097, 19, 5, 12189, 4, 959, 1437, 939, 524, 195, 108, 288, 113, 98, 14, 189, 28, 55, 9, 10, 5933, 696, 13, 162, 4, 1374, 1437, 42, 8443, 16, 269, 2579, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This jacket is so comfortable and high quality fabric. i love the color and style and easiness of just throwing it on. the only thing that i wasn't completely satisfied with is that it is a little bit bulky around the hips with the pockets. however  i am 5'0"" so that may be more of a length issue for me. overall  this jacket is really nice."	2023-04-23T16:16:29Z
2589	0	1	[0, 43567, 2579, 8, 939, 222, 101, 5, 6148, 4617, 15, 5, 19008, 4, 8089, 32, 117, 548, 8, 5, 619, 16, 3793, 4, 939, 74, 1153, 33, 7, 120, 10, 4716, 1459, 2735, 1836, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Looks nice and i did like the button detail on the collar. colors are nove and the feel is soft. i would probably have to get a petite smaller size.	2023-04-23T16:16:29Z
9409	1	2	[0, 713, 10698, 326, 1872, 4, 1437, 24, 16, 809, 12, 298, 3252, 3923, 25, 2343, 15, 5, 1421, 4, 1437, 5, 29716, 16, 7174, 1437, 3793, 19, 7741, 9, 4140, 4, 1437, 939, 2162, 5, 22, 282, 19909, 113, 61, 16, 5, 3195, 2343, 11, 5, 1345, 4, 1437, 25, 47, 64, 192, 1437, 24, 18, 45, 269, 13504, 4, 1437, 24, 18, 10, 7782, 2440, 14, 18, 55, 101, 10, 21155, 2933, 9367, 1120, 2440, 4, 1437, 53, 1437, 24, 18, 202, 2440, 4, 1437, 1437, 1437, 5, 21764, 32, 251, 15, 162, 4, 98, 47, 26647, 1972, 351, 75, 33, 743, 4, 1437, 5, 910, 5865, 1634, 517, 8, 32, 98, 1531, 4, 1437, 5, 10199, 1437, 959, 1437, 16, 45, 1550, 160, 4, 2]	"This fits tts.  it is body-hugging as shown on the model.  the knit is thin  soft with tons of stretch.  i bought the ""navy"" which is the color shown in the photo.  as you can see  it's not really navy.  it's a strange blue that's more like a faded dark mallard blue.  but  it's still blue.    the sleeves are long on me. so you taller girls won't have issues.  the ruffles move and are so fun.  the fabric  however  is not finished off.  it's raw cut material  which is why i gave it 4 stars."	2023-04-23T16:16:29Z
416	1	2	[0, 713, 3588, 2037, 127, 2295, 142, 939, 218, 75, 33, 932, 101, 24, 4, 939, 3568, 227, 10, 475, 359, 784, 8, 6813, 5, 739, 11, 42, 3588, 142, 939, 33, 10, 739, 11044, 4, 939, 2333, 3568, 10, 158, 11, 3369, 3400, 8, 316, 11, 13657, 4, 939, 657, 5, 22990, 15, 42, 3588, 142, 24, 1326, 182, 15651, 11, 5, 2170, 53, 24, 16, 182, 2016, 8, 157, 842, 11538, 2500, 5, 10199, 4, 24, 16, 18300, 150, 202, 546, 14878, 4, 939, 67, 101, 14, 24, 16, 11, 13504, 8, 45, 909, 4, 24, 16, 67, 15481, 9321, 4, 939, 563, 15, 2498, 10, 14128, 29055, 19, 42, 3588, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress caught my eye because i don't have anything like it. i wear between a m & l and preferred the large in this dress because i have a large bust. i usually wear a 10 in slacks and 12 in tops. i love the lace on this dress because it looks very delicate in the picture but it is very heavy and well sewn onto the fabric. it is durable while still looking elegant. i also like that it is in navy and not black. it is also nicely lined. i plan on wearing a colorful scarf with this dress.	2023-04-23T16:16:29Z
