review_id	sentiment	label_id	input_ids	review_body	date
11650	0	1	[0, 100, 269, 657, 42, 299, 1437, 53, 524, 6023, 939, 189, 240, 7, 671, 24, 1437, 142, 5, 10199, 16, 98, 15651, 14, 410, 4543, 8299, 880, 7, 311, 62, 624, 722, 9, 2498, 24, 1437, 8, 51, 311, 269, 7340, 25, 909, 5284, 1437, 142, 5, 10199, 16, 156, 19, 1109, 8, 2933, 15651, 25816, 4, 24, 2653, 98, 205, 15, 600, 328, 47, 531, 28, 2422, 7316, 19, 24, 4, 939, 33, 117, 1114, 141, 5, 410, 4543, 8299, 190, 300, 89, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really love this top  but am afraid i may need to return it  because the fabric is so delicate that little snags began to show up within hours of wearing it  and they show really badly as black spots  because the fabric is made with light and dark delicate threads. it feels so good on though! you must be super careful with it. i have no idea how the little snags even got there!	2023-04-23T16:16:29Z
4751	0	1	[0, 100, 770, 7, 657, 42, 278, 1437, 53, 16748, 24, 95, 399, 75, 2564, 25, 939, 56, 5207, 4, 5, 650, 21, 2671, 87, 421, 8, 1415, 6664, 35187, 8, 45, 13350, 4, 1835, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wanted to love this set  but sadly it just didn't fit as i had hoped. the small was bigger than expected and looked frumpy and not sexy. returned.	2023-04-23T16:16:29Z
647	1	2	[0, 16587, 42, 3089, 11556, 328, 5, 299, 16, 1528, 7, 1836, 734, 118, 437, 3489, 10, 475, 8, 1276, 7, 860, 10, 2968, 61, 2564, 372, 4, 5, 4751, 21, 95, 10, 828, 41783, 734, 13724, 196, 2051, 53, 939, 1299, 10, 410, 10759, 40995, 11, 5, 11044, 443, 8, 802, 5, 2968, 21, 357, 13, 162, 4, 939, 437, 195, 108, 134, 113, 13, 5135, 8, 42294, 906, 15, 299, 87, 15, 2576, 4, 939, 5328, 10, 16109, 11689, 77, 667, 15, 8, 24, 4940, 1006, 19, 42, 3089, 11556, 4, 5, 22990, 4617, 16, 10, 828, 11708, 11, 103, 1667, 583, 5, 11044, 516, 53, 1085, 350, 9458, 4, 939, 64, 75, 2067, 7, 3568, 24, 159, 7, 3630, 13, 2, 1, 1, 1, 1]	"Love this blouse! the top is true to size...i'm generally a m and decided to try a pl which fit great. the pm was just a bit snug...looked fine but i felt a little constricted in the bust area and thought the pl was better for me. i'm 5'1"" for reference and curvier on top than on bottom. i wore a nude bra when trying on and it totally worked with this blouse. the lace detail is a bit sheer in some parts near the bust line but nothing too inappropriate. i can't wait to wear it down to dinner for"	2023-04-23T16:16:29Z
8103	0	1	[0, 100, 1705, 75, 679, 89, 3559, 75, 55, 6173, 13689, 59, 5, 3124, 1836, 734, 172, 939, 303, 106, 328, 1437, 4420, 1437, 42, 16, 10, 11962, 6399, 1437, 114, 47, 33, 13495, 642, 8370, 13, 3701, 328, 1437, 98, 1528, 328, 1437, 5, 6399, 16, 15652, 734, 10, 828, 11843, 24832, 36, 2527, 45, 164, 7, 28, 2422, 3279, 13, 1136, 73, 31421, 734, 53, 939, 697, 11, 13011, 118, 98, 14, 18, 45, 41, 696, 322, 1437, 53, 1437, 127, 3701, 2025, 75, 190, 380, 1437, 8, 42, 6399, 16, 98, 41783, 198, 127, 3701, 328, 1437, 9574, 24, 18, 164, 124, 46225, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I couldn't believe there weren't more reviews complaining about the arm size... then i found them!  yes  this is a cute shirt  if you have toothpicks for arms!  so true!  the shirt is adorable... a bit guazy (so not going to be super warm for fall/winter... but i live in cali so that's not an issue).  but  my arms aren't even big  and this shirt is so snug around my arms!  unfortunately it's going back :(	2023-04-23T16:16:29Z
16068	-1	0	[0, 133, 3588, 16, 1256, 1437, 939, 2740, 10, 204, 8, 231, 45, 4730, 141, 24, 2075, 1437, 939, 362, 258, 124, 5, 5397, 16, 350, 3229, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!	2023-04-23T16:16:29Z
16684	1	2	[0, 713, 1855, 424, 3809, 857, 12193, 1334, 299, 16, 10, 205, 1035, 17771, 31, 21543, 8, 7326, 1437, 53, 1437, 24, 16, 357, 13, 1181, 13332, 1952, 87, 4318, 36, 463, 1437, 2735, 11044, 29, 322, 1437, 1437, 856, 28831, 35, 2491, 438, 1437, 4007, 10762, 73, 1644, 1437, 765, 13977, 111, 6329, 939, 3568, 10, 475, 11, 740, 947, 29, 1437, 8, 14, 16, 99, 939, 1381, 11, 42, 12193, 1334, 299, 4, 1437, 33442, 5, 1374, 5933, 21, 8578, 1437, 53, 5, 3124, 31670, 58, 182, 614, 4, 11, 5, 475, 1437, 5, 11044, 443, 21, 15976, 87, 24, 197, 33, 57, 13, 10, 1365, 1035, 299, 4, 939, 206, 14, 42, 16, 528, 7, 5, 1374, 5933, 9, 5, 28072, 2463, 4, 11, 2]	This chambray halter top is a good summer staple from cloth and stone  but  it is better for longer waists than mine (and  smaller busts).   fyi: 36c  broad shoulders/back  short waist - normally i wear a m in c&s  and that is what i tried in this halter top.  oddly the overall length was okay  but the armholes were very low. in the m  the bust area was tighter than it should have been for a easy summer top. i think that this is due to the overall length of the bodice. in other words  the top ha	2023-04-23T16:16:29Z
8222	-1	0	[0, 1121, 5, 1617, 9, 127, 1623, 1437, 22, 13724, 29, 101, 47, 214, 2498, 10, 3298, 72, 939, 437, 1076, 627, 13240, 8, 765, 4, 2085, 42, 1364, 275, 15, 6764, 8, 182, 11875, 116, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"In the words of my husband  ""looks like you're wearing a bag."" i'm althetic and short. maybe this works best on tall and very slim?"	2023-04-23T16:16:29Z
4142	1	2	[0, 713, 16, 98, 3793, 8, 34, 4613, 385, 31766, 4, 939, 236, 7, 657, 24, 4, 24, 16, 45, 1637, 4, 45, 11, 127, 2979, 6992, 4, 5, 22, 16472, 113, 1667, 356, 101, 21677, 23955, 2272, 7, 162, 4, 24, 18, 1528, 7, 1836, 8, 1326, 1122, 7, 5, 2170, 3680, 4, 939, 95, 218, 75, 216, 59, 14, 3195, 12, 941, 15, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This is so soft and has wonderful drape. i want to love it. it is not gold. not in my opinion anyway. the ""gold"" parts look like muted lime green to me. it's true to size and looks similar to the picture otherwise. i just don't know about that color- especially on me."	2023-04-23T16:16:29Z
7984	0	1	[0, 35351, 7, 645, 23, 513, 65, 1836, 2735, 87, 47, 206, 1437, 24, 18, 169, 3298, 4740, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Plan to order at least one size smaller than you think  it's way baggy	2023-04-23T16:16:29Z
12562	1	2	[0, 100, 33, 42, 6013, 11, 70, 8089, 734, 405, 16, 11415, 13, 4477, 2961, 734, 175, 38093, 8, 939, 657, 14, 47, 64, 7213, 24, 13, 10, 430, 5397, 1902, 734, 463, 24, 18, 251, 615, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I have this tank in all colors...it is superb for layering...comfortable and i love that you can reverse it for a different neckline...and it's long enough!	2023-04-23T16:16:29Z
4306	-1	0	[0, 100, 300, 42, 6399, 11, 10, 4761, 1437, 127, 2340, 6215, 1836, 8, 150, 5, 765, 2564, 1437, 5, 760, 16, 30197, 328, 939, 524, 10, 2378, 9, 5, 13657, 14, 32, 10941, 11, 5, 760, 8, 1181, 11, 5, 124, 1437, 959, 42, 21, 95, 350, 765, 11, 5, 760, 4, 127, 18951, 6148, 21, 4924, 1437, 8, 14, 938, 75, 5, 356, 7899, 15, 5, 1421, 4, 9574, 42, 299, 16, 164, 124, 7, 5, 1400, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I got this shirt in a medium  my normal retailer size and while the short fit  the front is cropped! i am a fan of the tops that are shorter in the front and longer in the back  however this was just too short in the front. my belly button was exposed  and that wasn't the look displayed on the model. unfortunately this top is going back to the store.	2023-04-23T16:16:29Z
16231	-1	0	[0, 100, 269, 770, 7, 101, 42, 299, 4, 11, 621, 600, 1437, 5, 2564, 21, 350, 739, 8, 2233, 219, 4, 939, 222, 645, 10, 2735, 1836, 716, 15, 97, 6173, 53, 24, 21, 202, 350, 14072, 3341, 4, 939, 300, 5, 10521, 32847, 6184, 61, 939, 802, 21, 1341, 1256, 8, 2679, 4, 5, 1468, 21, 2579, 8, 13719, 4, 2532, 24, 74, 356, 357, 15, 951, 19, 10, 1359, 1955, 8, 650, 11044, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really wanted to like this top. in person though  the fit was too large and boxy. i did order a smaller size based on other reviews but it was still too sacklike. i got the grey motif pattern which i thought was quite pretty and interesting. the material was nice and lightweight. perhaps it would look better on someone with a straight figure and small bust.	2023-04-23T16:16:29Z
8167	0	1	[0, 100, 657, 42, 23204, 1437, 98, 596, 10, 795, 691, 116, 150, 939, 657, 5, 1468, 8, 5, 3195, 1437, 24, 685, 70, 9, 63, 3989, 137, 939, 190, 314, 5, 790, 328, 939, 524, 10, 1836, 231, 1589, 650, 8, 24, 1415, 21068, 1173, 15, 162, 137, 939, 655, 300, 7, 127, 3630, 537, 4, 1437, 939, 563, 7, 10397, 24, 42, 1559, 8, 939, 269, 1034, 14, 42, 3291, 24, 124, 7, 63, 1461, 3989, 8, 4719, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this sweater  so why a lower rating? while i love the material and the color  it lost all of its shape before i even left the house! i am a size 6 / small and it looked clownish on me before i ever got to my dinner party.  i plan to wash it this evening and i really hope that this brings it back to its original shape and keeps it.	2023-04-23T16:16:29Z
11807	1	2	[0, 100, 657, 27115, 2857, 8, 5, 8089, 9, 42, 65, 16, 99, 2037, 127, 2295, 4, 1374, 1437, 5, 27115, 636, 16, 2579, 53, 939, 33, 7, 2854, 19, 277, 1551, 14, 5, 39815, 23, 5, 299, 9, 5, 3369, 2629, 16, 45, 205, 4, 939, 67, 2854, 14, 5, 3369, 2629, 32, 7, 239, 4, 51, 197, 33, 156, 106, 912, 23, 10, 795, 477, 4, 24, 2029, 41, 8372, 1683, 4, 5, 27115, 636, 1326, 205, 941, 19, 326, 6183, 4, 24, 16, 326, 1872, 8, 939, 679, 5, 299, 1153, 1326, 357, 15, 951, 6764, 142, 5, 5933, 9, 24, 16, 98, 251, 1118, 7, 97, 27115, 2857, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love tunics and the colors of this one is what caught my eye. overall  the tunic is nice but i have to agree with another review that the stitching at the top of the slits is not good. i also agree that the slits are to high. they should have made them stop at a lower point. it gives an odd effect. the tunic looks good especially with tights. it is tts and i believe the top probably looks better on someone tall because the length of it is so long compared to other tunics.	2023-04-23T16:16:29Z
16051	0	1	[0, 243, 16, 10, 2721, 9540, 1437, 1237, 650, 4, 3701, 619, 3229, 1437, 939, 524, 3700, 3023, 29, 1437, 939, 64, 75, 190, 6148, 24, 62, 4, 2576, 16, 2972, 31137, 1437, 8, 5712, 16467, 4, 24, 16, 1109, 2408, 9540, 1437, 45, 269, 2564, 13, 2569, 1650, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	It is a beautiful coat  runs small. arms feel tight  i am typically xs  i can't even button it up. bottom is skirted  and falls beautifully. it is light weight coat  not really fit for cold weather.	2023-04-23T16:16:29Z
3816	1	2	[0, 713, 16576, 2035, 452, 8, 939, 657, 24, 4, 5, 10199, 16, 6143, 8, 64, 28, 10610, 11, 5, 1136, 8, 2085, 190, 15, 10, 10439, 13011, 1594, 43052, 2608, 183, 4, 939, 563, 15, 2498, 24, 19, 326, 6183, 8, 73, 368, 10317, 4, 5, 10199, 40, 213, 19, 10, 3143, 9, 20585, 13657, 8, 24043, 11837, 4, 24, 18, 45, 22, 35514, 15, 23256, 845, 24, 34, 10, 526, 43805, 4, 10698, 1528, 7, 1836, 1437, 53, 16, 1181, 15, 162, 87, 5, 1421, 1437, 53, 172, 939, 524, 1256, 765, 4, 300, 42, 15, 1392, 12846, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This skirt arrived today and i love it. the fabric is substantial and can be worn in the fall and maybe even on a mild california winter day. i plan on wearing it with tights and/or boots. the fabric will go with a variety of colored tops and sweaters. it's not ""pull on styling"". it has a side zipper. fits true to size  but is longer on me than the model  but then i am pretty short. got this on sale!!"	2023-04-23T16:16:29Z
6889	1	2	[0, 100, 3668, 657, 42, 3588, 328, 939, 300, 24, 235, 71, 127, 78, 1928, 21, 2421, 7, 3568, 7, 41, 6185, 1437, 419, 16874, 24761, 3312, 4, 24, 21, 1969, 328, 5, 2564, 16, 34203, 8, 5, 3588, 16, 157, 156, 4, 24, 18, 10, 30228, 1437, 14878, 3588, 8, 939, 33, 10610, 24, 171, 498, 187, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I absolutely love this dress! i got it right after my first baby was born to wear to an outdoor  early october wedding. it was perfect! the fit is flattering and the dress is well made. it's a classy  elegant dress and i have worn it many times since.	2023-04-23T16:16:29Z
13022	-1	0	[0, 100, 770, 7, 101, 42, 2414, 219, 3588, 350, 4, 939, 6396, 23, 41, 10891, 334, 8, 101, 7, 120, 159, 15, 127, 15145, 1690, 127, 521, 672, 111, 2704, 52, 64, 120, 18882, 144, 360, 19, 84, 2239, 8, 144, 360, 32, 213, 111, 213, 111, 213, 145, 22, 261, 113, 358, 200, 734, 627, 3124, 31670, 58, 847, 350, 380, 8, 7735, 352, 33756, 4, 939, 399, 75, 101, 5, 1692, 22, 8614, 113, 1169, 25, 24, 21, 29747, 24203, 4, 24, 21, 1835, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I wanted to like this sporty dress too. i teach at an elementary school and like to get down on my knees st my students level - plus we can get messy most days with our learning and most days are go - go - go being ""on"" every second...the armholes were cut too big and weirdly squared. i didn't like the middle ""ridge"" either as it was unflattering. it was returned."	2023-04-23T16:16:29Z
18914	1	2	[0, 100, 2740, 42, 6399, 11, 5, 10521, 73, 22128, 3195, 2031, 131, 5, 28110, 10521, 16, 6683, 2859, 16375, 8, 5, 2440, 22288, 12, 3341, 2576, 16, 10, 30228, 2842, 4, 5, 2564, 9, 42, 6399, 11, 5, 3701, 1437, 28762, 1437, 8, 124, 21, 34203, 19, 10, 410, 929, 7, 385, 31766, 4, 657, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this shirt in the grey/blue color choice; the creamy grey is perfectly heathered and the blue silk-like bottom is a classy touch. the fit of this shirt in the arms  torso  and back was flattering with a little room to drape. love it!	2023-04-23T16:16:29Z
16795	-1	0	[0, 100, 524, 10, 40454, 13, 10, 42657, 3588, 4, 939, 657, 932, 939, 64, 13027, 19, 10, 1763, 20250, 8, 471, 66, 5, 1883, 1437, 53, 42, 3588, 16, 10861, 4, 939, 356, 101, 10, 334, 119, 4526, 4, 5, 1104, 741, 1452, 19008, 1239, 42, 3588, 88, 12111, 4284, 4, 939, 657, 65, 842, 3320, 22542, 8, 33, 171, 1964, 31, 5, 1518, 14, 939, 3568, 4595, 1437, 98, 939, 437, 29673, 4567, 14, 42, 938, 75, 99, 939, 421, 4, 939, 1467, 24, 74, 33, 3041, 1437, 53, 24, 18, 55, 1087, 1722, 219, 87, 939, 770, 4, 1095, 409, 3867, 47, 236, 7, 356, 101, 10, 410, 1816, 15, 5, 78, 183, 9, 334, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1]	I am a sucker for a peasant dress. i love anything i can toss with a pair flats and head out the door  but this dress is ridiculous. i look like a schoolmarm. the white bib collar takes this dress into costume territory. i love one september and have many items from the brand that i wear regularly  so i'm bummed that this wasn't what i expected. i knew it would have flow  but it's more billowy than i wanted. stay away unless you want to look like a little girl on the first day of school.	2023-04-23T16:16:29Z
3023	-1	0	[0, 100, 437, 6329, 10, 1836, 564, 642, 4, 939, 2162, 209, 11, 10, 973, 142, 939, 770, 10, 55, 11956, 2564, 4, 939, 115, 6254, 2999, 106, 62, 81, 127, 32606, 4, 939, 115, 120, 106, 15, 8, 6148, 106, 1437, 53, 939, 1299, 101, 10, 23753, 16775, 88, 10, 14482, 4, 1836, 62, 132, 10070, 23, 513, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm normally a size 25p. i bought these in a 26 because i wanted a more relaxed fit. i could barely pull them up over my calves. i could get them on and button them  but i felt like a sausage stuffed into a straw. size up 2 sizes at least!	2023-04-23T16:16:29Z
757	1	2	[0, 4688, 2679, 1521, 11, 10, 239, 12, 8634, 25916, 4, 1437, 10698, 1528, 7, 1836, 15, 162, 8, 16, 372, 13, 4477, 2961, 4, 1437, 182, 3793, 29716, 19, 5, 385, 31766, 219, 26350, 8, 10, 19008, 47, 64, 9160, 7, 356, 5, 169, 47, 236, 4, 939, 619, 5394, 14, 939, 300, 42, 15, 1392, 53, 939, 74, 348, 36811, 1199, 455, 425, 187, 42, 16, 10, 130, 191, 2125, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	An interesting design in a high-quality garment.  fits true to size on me and is great for layering.  very soft knit with the drapey attachment and a collar you can adjust to look the way you want. i feel lucky that i got this on sale but i would've gladly paid full price since this is a three season piece.	2023-04-23T16:16:29Z
11432	0	1	[0, 100, 2740, 42, 6399, 11, 5, 14327, 33953, 8, 21, 1372, 77, 24, 2035, 8, 939, 269, 6640, 5, 3195, 8, 2496, 4, 1437, 1437, 959, 1437, 101, 5, 97, 37102, 1437, 77, 939, 1381, 24, 15, 1437, 5, 410, 13820, 15, 5, 760, 516, 62, 6683, 19, 110, 11689, 31622, 4, 1437, 939, 190, 1381, 10, 430, 2496, 11689, 8, 56, 5, 276, 898, 4, 1437, 16748, 939, 1835, 24, 2350, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this shirt in the purple stripe and was happy when it arrived and i really liked the color and style.   however  like the other reviewer  when i tried it on  the little circles on the front line up perfectly with your bra straps.  i even tried a different style bra and had the same result.  sadly i returned it yesterday.	2023-04-23T16:16:29Z
4119	-1	0	[0, 100, 13868, 30304, 81, 42, 3588, 804, 1437, 98, 1705, 75, 1323, 62, 667, 24, 15, 23, 127, 400, 6215, 1400, 4, 150, 939, 2638, 5, 2216, 3195, 11, 621, 1437, 359, 5, 385, 31766, 9, 5, 16576, 36, 8396, 1318, 1437, 1950, 2301, 43, 1437, 939, 21, 98, 5779, 19, 5, 299, 9, 42, 3588, 328, 24, 18, 182, 3229, 1437, 4812, 12, 22605, 1437, 359, 95, 10798, 734, 1694, 8602, 4, 939, 64, 75, 4744, 5, 2564, 9, 5, 299, 145, 34203, 15, 1268, 1437, 6069, 9, 7050, 1836, 4, 24, 18, 10, 9208, 1437, 142, 3680, 1437, 5, 3588, 16, 15652, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I drooled over this dress online  so couldn't pass up trying it on at my local retailer store. while i loved the unique color in person  & the drape of the skirt (good quality  fully lines)  i was so disappointed with the top of this dress! it's very tight  ill-fitting  & just plain...weird. i can't imagine the fit of the top being flattering on anyone  regardless of chest size. it's a shame  because otherwise  the dress is adorable!	2023-04-23T16:16:29Z
8734	0	1	[0, 25101, 11962, 8, 74, 3868, 157, 191, 7, 191, 19, 430, 10317, 73, 40571, 918, 4, 1437, 399, 75, 4477, 157, 15, 7050, 13, 162, 4, 1437, 1835, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very cute and would transition well season to season with different boots/booties.  didn't lay well on chest for me.  returned it.	2023-04-23T16:16:29Z
6445	-1	0	[0, 133, 1318, 9, 5, 6399, 16, 299, 16046, 4, 5, 10199, 16, 13719, 8, 3473, 4, 1437, 122, 5, 7407, 35, 1437, 42, 299, 16, 847, 101, 10, 3925, 8, 10698, 1810, 61, 16, 45, 5890, 11, 5, 1345, 4, 2299, 45, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The quality of the shirt is top notch. the fabric is lightweight and comfortable.  now the cons:  this top is cut like a square and fits wide which is not apparent in the photo. definitely not for me.	2023-04-23T16:16:29Z
